squareMeters,longitude,poiCount
0.1064,0.4658821627114895,0.05288461538461539
0.26704,0.9203797688158393,0.009615384615384616
0.56,0.5725198263914637,0.10096153846153846
0.18880000000000002,0.626443334368419,0.09615384615384616
0.328,0.2892009596737919,0.04326923076923077
0.136,0.6396715025243724,0.04807692307692308
0.31560000000000005,0.7458127481139896,0.14903846153846154
0.36335999999999996,0.2792941877253079,0.12980769230769232
0.17760000000000004,0.7541276133320352,0.10096153846153846
0.264,0.5728370646643139,0.04326923076923077
0.09527999999999998,0.5721466694698416,0.04807692307692308
0.44,0.7509383841100015,0.014423076923076924
0.008000000000000007,0.7443227276773812,0.10576923076923078
0.192,0.7410396511819848,0.10576923076923078
0.36000000000000004,0.624958139631153,0.11538461538461539
0.336,0.7467688632384804,0.04807692307692308
0.76,0.29101802987622505,0.07692307692307693
0.3265599999999999,0.9289366028323081,0.02403846153846154
0.22192,0.7438978145585515,0.125
0.324,0.4726518641579356,0.028846153846153848
0.024800000000000016,0.625963531778402,0.16826923076923078
0.064,0.7525754991811462,0.057692307692307696
0.10160000000000002,0.7443147229628331,0.14423076923076925
0.055999999999999994,0.7446051797478661,0.028846153846153848
0.09199999999999997,0.7495673251668855,0.44230769230769235
0.688,0.7596140195256715,0.0
0.19527999999999995,0.012835098935127132,0.04326923076923077
0.23519999999999996,0.7544959079613347,0.08653846153846154
0.20135999999999998,0.5746429968782187,0.07211538461538462
0.25039999999999996,0.7571764135596892,0.09134615384615385
0.13295999999999997,0.5707073303116295,0.12980769230769232
0.36496,0.632534601950989,0.028846153846153848
0.09999999999999998,0.754887807350306,0.09134615384615385
0.05175999999999997,0.7392031409585063,0.04326923076923077
0.7564,0.7501364477924228,0.2644230769230769
0.09599999999999997,0.41023822430731083,0.10096153846153846
0.39999999999999997,0.767886320245873,0.004807692307692308
0.16799999999999998,0.5348828021166525,0.05288461538461539
0.25927999999999995,0.6241249403291411,0.10096153846153846
0.15999999999999998,0.636857269478132,0.11538461538461539
0.34400000000000003,0.4611330799231299,0.019230769230769232
0.32560000000000006,0.6279621489067877,0.19711538461538464
0.38328,0.7417301607295224,0.038461538461538464
0.008000000000000007,0.45949783109400477,0.019230769230769232
0.184,0.760788425502952,0.02403846153846154
0.35824000000000006,0.2844781780903758,0.10576923076923078
0.15999999999999998,0.5607780536799589,0.004807692307692308
0.09599999999999997,0.5730395725070763,0.038461538461538464
0.0023199999999999887,0.404532886883721,0.11057692307692309
0.39199999999999996,0.7508957418520723,0.11538461538461539
0.34400000000000003,0.4086164348339334,0.05288461538461539
0.19519999999999998,0.4660468311250521,0.22596153846153846
0.184,0.29346407624193316,0.11057692307692309
0.5488,0.2809238824260665,0.15384615384615385
0.07319999999999999,0.7453210299346023,0.20192307692307693
0.0816,0.6281460252046733,0.11057692307692309
0.30639999999999995,0.2794386385169827,0.09134615384615385
0.328,0.764482875714285,0.125
0.3232000000000001,0.7426234411318713,0.009615384615384616
0.3358400000000001,0.4074960149386271,0.08173076923076923
0.09255999999999998,0.009456769767199669,0.33653846153846156
0.09599999999999997,0.5747309801264093,0.038461538461538464
0.16799999999999998,0.6154153649237866,0.004807692307692308
0.10880000000000001,0.2793958201553337,0.02403846153846154
0.16824,0.5809991061592676,0.04807692307692308
0.432,0.47377824184792705,0.05288461538461539
0.188,0.7465514689137198,0.3317307692307693
0.008000000000000007,0.6327462180153762,0.02403846153846154
0.14808,0.4047741718508153,0.0625
0.18880000000000002,0.9299726416009706,0.125
0.47200000000000003,0.6288409979523368,0.07211538461538462
0.12592000000000003,0.7634814401830836,0.038461538461538464
0.21600000000000003,0.2802668520253615,0.17307692307692307
0.14079999999999998,0.7500173616540897,0.12980769230769232
0.76,0.7383705728854133,0.03365384615384616
0.09927999999999998,0.7555556292497532,0.10576923076923078
0.08000000000000002,0.7542089275094763,0.10576923076923078
0.248,0.4694599613612429,0.004807692307692308
0.3140800000000001,0.29311137708363444,0.2644230769230769
0.186,0.7435542750807576,0.14903846153846154
0.2152,0.5204503017863147,0.04326923076923077
0.09336,0.5728581270723507,0.1201923076923077
0.22399999999999998,0.47244374157968383,0.057692307692307696
0.31664,0.7476652677665638,0.1201923076923077
0.20176,0.2971084741167269,0.13942307692307693
0.30639999999999995,0.47072501501312813,0.02403846153846154
0.030560000000000004,0.6267712074763121,0.10096153846153846
0.10119999999999996,0.4088520021477795,0.02403846153846154
0.37520000000000003,0.40369124832551395,0.13942307692307693
0.34400000000000003,0.7544704186631519,0.1826923076923077
0.18216000000000004,0.7632401552159893,0.028846153846153848
0.2264,0.5166814877768291,0.004807692307692308
0.33039999999999997,0.6293399306665932,0.0625
0.1064,0.566701542445599,0.08653846153846154
0.25808,0.7473862462880281,0.3653846153846154
0.41839999999999994,0.5733111496010823,0.057692307692307696
0.20800000000000002,0.9908908063737882,0.028846153846153848
0.12,0.5641057278706951,0.004807692307692308
0.5448,0.4709685870415219,0.03365384615384616
0.5344,0.7457738680718979,0.004807692307692308
0.12,0.9288624448696725,0.06730769230769232
0.10416000000000003,0.7456209894593349,0.25961538461538464
0.18168,0.5726387535790363,0.06730769230769232
0.59304,0.6236735201698507,0.07211538461538462
0.4412000000000001,0.29428818447527916,0.20192307692307693
0.57856,0.4048633672414945,0.06730769230769232
0.2076,0.5734826791985428,0.07211538461538462
0.512,0.7493897119863682,0.6009615384615385
0.6288,0.6183353509978706,0.004807692307692308
0.328,0.4729388903510199,0.03365384615384616
0.04959999999999998,0.278762771879415,0.14423076923076925
0.16143999999999997,0.27561351705830384,0.04807692307692308
0.256,0.74848624272593,0.0
0.256,0.7524122087220169,0.12980769230769232
0.15999999999999998,0.27795184283680685,0.038461538461538464
0.2824,0.47424823294496954,0.038461538461538464
0.0928,0.4572553674898694,0.0
0.2824,0.28440842272074196,0.04326923076923077
0.08400000000000002,0.40545228552610957,0.25961538461538464
0.0015999999999999903,0.2890145413072718,0.057692307692307696
0.16799999999999998,0.7461313243176997,0.15865384615384617
0.14592,0.7474679401176452,0.09134615384615385
0.09360000000000002,0.4707284456050773,0.10096153846153846
0.432,0.30565710901843723,0.028846153846153848
0.15776,0.7467632736606642,0.04807692307692308
0.13648,0.27649059820546906,0.10576923076923078
0.22399999999999998,0.5767070491174431,0.014423076923076924
0.536,0.7499549820571463,0.09134615384615385
0.3372,0.753655081309889,0.09134615384615385
0.1608,0.5665643187676308,0.04326923076923077
0.3152000000000001,0.7556092173830613,0.1201923076923077
0.3672,0.46211651628190364,0.004807692307692308
0.38399999999999995,0.5242505057121358,0.07692307692307693
0.15999999999999998,0.4716309428644634,0.09615384615384616
0.19280000000000003,0.6363880555250458,0.04326923076923077
0.20864,0.4078216810323656,0.07692307692307693
0.5096,0.7602587306706872,0.04807692307692308
0.14400000000000002,0.745187659954923,0.11057692307692309
0.38399999999999995,0.9223570099257887,0.09615384615384616
0.44160000000000005,0.005616096291684469,0.028846153846153848
0.07200000000000001,0.6375261132370935,0.1201923076923077
0.07600000000000001,0.7535371981657997,0.20192307692307693
0.2,0.7458950823207704,0.1826923076923077
0.27999999999999997,0.63050292535152,0.07692307692307693
0.42776,0.6211198103934701,0.03365384615384616
0.38311999999999996,0.7598146748487811,0.009615384615384616
0.04799999999999999,0.41023822430731083,0.10096153846153846
0.21999999999999997,0.6305521772166041,0.028846153846153848
0.22424,0.7449904123531501,0.09615384615384616
0.13368000000000002,0.4736067122504666,0.004807692307692308
0.12119999999999997,0.4054621827838829,0.27884615384615385
0.16799999999999998,0.29005216958353697,0.07211538461538462
0.3159199999999999,0.47847403610800954,0.038461538461538464
0.312,0.7387914699246008,0.09615384615384616
0.3307999999999999,0.6277683090263506,0.17307692307692307
0.27999999999999997,0.47801616643585443,0.014423076923076924
0.532,0.2953794557743237,0.009615384615384616
0.07200000000000001,0.6289321179051,0.08653846153846154
0.336,0.2855176474509873,0.019230769230769232
0.0,0.7443170786359714,0.14903846153846154
0.27999999999999997,0.46838306424246556,0.009615384615384616
0.19863999999999998,0.6185041669970996,0.019230769230769232
0.7536,0.7544120986000153,0.13461538461538464
0.136,0.748545100248472,0.02403846153846154
0.16799999999999998,0.5176631745337097,0.028846153846153848
0.128,0.7429221999494218,0.11057692307692309
0.23184,0.5733340202140769,0.0625
0.44488,0.3999233148346286,0.009615384615384616
0.256,0.92430067240174,0.10096153846153846
0.21000000000000002,0.7447435469564845,0.1201923076923077
0.005119999999999986,0.40545228552610957,0.25961538461538464
0.22576000000000002,0.6341636871499119,0.04807692307692308
0.12544,0.2925809160858339,0.10576923076923078
0.09999999999999998,0.4084254652154271,0.08173076923076923
0.336,0.7476972866247567,0.11538461538461539
0.46024000000000004,0.46832825481842355,0.10576923076923078
0.45912000000000003,0.7552583112808213,0.0625
0.24,0.746254150944788,0.08173076923076923
0.44,0.004950481406391871,0.04326923076923077
0.38144000000000006,0.40374111998421003,0.038461538461538464
0.17983999999999994,0.5268441933200314,0.019230769230769232
0.13488,0.46966450468856125,0.02403846153846154
0.1496,0.7557500294602086,0.10576923076923078
0.30168,0.5694254324532741,0.057692307692307696
0.29184,0.2923731136961638,0.13942307692307693
0.27999999999999997,0.5231787659165887,0.05288461538461539
0.288,0.4084254652154271,0.08173076923076923
0.38775999999999994,0.6238334772371361,0.057692307692307696
0.14639999999999997,0.5205291825305338,0.15865384615384617
0.6559999999999999,0.46916295214558645,0.08173076923076923
0.23368,0.30128805577090456,0.06730769230769232
0.66784,0.7355324075728491,0.028846153846153848
0.19480000000000003,0.5721333130318522,0.07692307692307693
0.07280000000000003,0.9902057298075844,0.019230769230769232
0.23199999999999998,0.2961082621633211,0.13942307692307693
0.21304,0.7651136700912933,0.14903846153846154
0.264,0.9918773760065431,0.06730769230769232
0.36800000000000005,0.7483079319917165,0.004807692307692308
0.17072000000000004,0.2977224357225712,0.028846153846153848
0.34160000000000007,0.7489631750540162,0.038461538461538464
0.2232,0.4579550938944441,0.0
0.248,0.7325040754002943,0.07211538461538462
0.26639999999999997,0.7479885438812446,0.27884615384615385
0.3616,0.2784835960242411,0.1875
0.14400000000000002,0.744808355412528,0.09134615384615385
0.42960000000000004,0.471252182642657,0.04326923076923077
0.39199999999999996,0.009209061588445255,0.2932692307692308
0.15639999999999998,0.29156156142935163,0.057692307692307696
0.55088,0.29436971821060554,0.514423076923077
0.184,0.4086768612805265,0.02403846153846154
0.136,0.4084254652154271,0.08173076923076923
0.296,0.4694774230742642,0.009615384615384616
0.52,0.744009972044678,0.07211538461538462
0.20800000000000002,0.5316637633376413,0.07211538461538462
0.3192000000000001,0.6269633091901612,0.4519230769230769
0.284,0.7661447756687327,0.028846153846153848
0.17056,0.40631155732693514,0.038461538461538464
0.34703999999999996,0.7539459897895295,0.057692307692307696
0.20800000000000002,0.5715086022379008,0.004807692307692308
0.13504,0.27940519024547794,0.12980769230769232
0.2192,0.47381032677581003,0.07692307692307693
0.128,0.7432255443248776,0.11057692307692309
0.336,0.7543519683278601,0.07692307692307693
0.448,0.008447246456241286,0.05288461538461539
0.008000000000000007,0.6250604856243045,0.22596153846153846
0.6304000000000001,0.47494349958001014,0.16826923076923078
0.14400000000000002,0.4727719348761579,0.08653846153846154
0.312,0.7482027271719407,0.004807692307692308
0.06080000000000002,0.9269647328858206,0.3894230769230769
0.296,0.7358087074484383,0.08653846153846154
0.128,0.6264146431844171,0.5817307692307693
0.23360000000000003,0.4793701067251439,0.3028846153846154
0.34400000000000003,0.2799257825737709,0.0
0.25439999999999996,0.40913674127956434,0.028846153846153848
0.24,0.7423032525499449,0.07211538461538462
0.03999999999999998,0.6264702645152205,0.5721153846153847
0.24680000000000002,0.6266827668158614,0.4903846153846154
0.2776,0.4762139621318682,0.057692307692307696
0.18344,0.6280011067089626,0.03365384615384616
0.264,0.4714987221330873,0.06730769230769232
0.27999999999999997,0.4084254652154271,0.08173076923076923
0.24336000000000002,0.28421516604093644,0.04326923076923077
0.13839999999999997,0.40631155732693514,0.038461538461538464
0.19439999999999996,0.7472570273246075,0.34134615384615385
0.24904000000000004,0.4742722470886138,0.25961538461538464
0.12560000000000004,0.6257305945850506,0.03365384615384616
0.16799999999999998,0.6218368727226944,0.038461538461538464
0.05680000000000002,0.5680299820013992,0.057692307692307696
0.06607999999999997,0.5741870940787812,0.0625
0.54512,0.013106919601161726,0.028846153846153848
0.48712000000000005,0.6268626899282908,0.5673076923076923
0.21064,0.6262931430528826,0.1201923076923077
0.6000000000000001,0.627285796268694,0.3269230769230769
0.37608,0.2889639286407142,0.019230769230769232
0.23199999999999998,0.6275945495441231,0.0625
0.512,0.7565562185682733,0.11057692307692309
0.34400000000000003,0.29330623470634976,0.2692307692307693
0.043039999999999995,0.6392427128366405,0.05288461538461539
0.15367999999999998,0.6264967601203748,0.10576923076923078
0.10399999999999998,0.5631566203020257,0.07692307692307693
0.2272,0.7692566830209999,0.02403846153846154
0.6080000000000001,0.2906303729859636,0.038461538461538464
0.20168000000000003,0.4718909131223745,0.09615384615384616
0.47200000000000003,0.7487287512708198,0.4519230769230769
0.184,0.2887597169372844,0.07692307692307693
0.32064,0.28059449642712453,0.02403846153846154
0.09727999999999998,0.5697696351788448,0.028846153846153848
0.312,0.7642852278767844,0.0
0.33712000000000003,0.6336203385616888,0.09134615384615385
0.4752,0.2892651231785488,0.06730769230769232
0.22399999999999998,0.7546773977107548,0.10096153846153846
0.027999999999999997,0.9170335922991903,0.05288461538461539
0.136,0.2761521314296367,0.03365384615384616
0.36000000000000004,0.6268672640508901,0.6442307692307693
0.18768,0.571561547706984,0.09615384615384616
0.08000000000000002,0.2925400691710254,0.13942307692307693
0.20848,0.011780492659305253,0.07211538461538462
0.25176,0.7679886776743305,0.0
0.16168,0.2799257825737709,0.0
0.15848,0.7479728820854661,0.16346153846153846
0.21999999999999997,0.7439282096032216,0.11538461538461539
0.21039999999999998,0.010510784837675757,0.05288461538461539
0.3816,0.3030192925627684,0.03365384615384616
0.19039999999999996,0.7547551577949367,0.05288461538461539
0.0912,0.7666200967621333,0.06730769230769232
0.26,0.009147627691349358,0.04807692307692308
0.008000000000000007,0.4019254769080278,0.02403846153846154
0.03344,0.007299041784209814,0.038461538461538464
0.6320000000000001,0.7554868597910092,0.125
0.22799999999999998,0.750750513459556,0.12980769230769232
0.37311999999999995,0.4663201349503392,0.3269230769230769
0.14056000000000002,0.40631155732693514,0.038461538461538464
0.08079999999999998,0.7650621426002162,0.13461538461538464
0.1592,0.7427118932276284,0.07692307692307693
0.3048,0.6335180383097636,0.004807692307692308
0.136,0.29626340496657066,0.0
0.296,0.7564898937905886,0.09615384615384616
0.16719999999999996,0.4710920883516938,0.019230769230769232
0.3936,0.6222422200321069,0.05288461538461539
0.34400000000000003,0.7376730969491574,0.05288461538461539
0.22399999999999998,0.5650697242084239,0.1201923076923077
0.184,0.758333604430758,0.07692307692307693
0.7944,0.7570136308281683,0.019230769230769232
0.27999999999999997,0.28774867574862517,0.04326923076923077
0.184,0.29159093873174324,0.15384615384615385
0.43039999999999995,0.4784939792825409,0.4326923076923077
0.248,0.5667335613037918,0.04807692307692308
0.32,0.2819932859884964,0.0
0.39199999999999996,0.7412329879089359,0.03365384615384616
0.184,0.9250846198386673,0.11538461538461539
0.18975999999999998,0.4828773152278887,0.028846153846153848
0.20623999999999998,0.2811759910684195,0.17307692307692307
0.272,0.4616561308423195,0.0
0.39599999999999996,0.5678931013826258,0.009615384615384616
0.10399999999999998,0.4788440826262643,0.12980769230769232
0.248,0.7393186375541301,0.0
0.5936000000000001,0.7565733257867937,0.13942307692307693
0.3612,0.2811962451256289,0.15865384615384617
0.3,0.573347148371101,0.14423076923076925
0.22560000000000002,0.7439407884403686,0.21153846153846156
0.08256000000000002,0.7651921620350912,0.3509615384615385
0.3512,0.7399338570436884,0.04807692307692308
0.08800000000000002,0.2818583493718272,0.019230769230769232
0.44136000000000003,0.008431937598904815,0.22115384615384617
0.13144,0.567220362301385,0.0625
0.504,0.292725321136283,0.11538461538461539
0.11199999999999999,0.6255705002940875,0.2451923076923077
0.19183999999999996,0.6293784573577137,0.07211538461538462
0.3,0.5739312748371284,0.057692307692307696
0.246,0.7529403746538035,0.038461538461538464
0.1064,0.5667811436141272,0.09615384615384616
0.09599999999999997,0.47590749591773895,0.028846153846153848
0.01680000000000001,0.746059030310023,0.2884615384615385
0.3192000000000001,0.7509383841100015,0.014423076923076924
0.48800000000000004,0.2958288861902836,0.028846153846153848
0.09567999999999999,0.4663201349503392,0.3269230769230769
0.07200000000000001,0.6280896983154596,0.10576923076923078
0.23919999999999997,0.7367115592023257,0.028846153846153848
0.2,0.46440586464267875,0.03365384615384616
0.49600000000000005,0.7453667711605914,0.04807692307692308
0.21600000000000003,0.293588137882123,0.03365384615384616
0.456,0.6343487104090391,0.057692307692307696
0.264,0.4689548295673347,0.038461538461538464
0.13944,0.5713705780884777,0.07692307692307693
0.18119999999999997,0.010970023316018152,0.11057692307692309
0.26839999999999997,0.7467458691241753,0.11057692307692309
0.56088,0.296995264582403,0.004807692307692308
0.8880000000000001,0.625552878486775,0.125
0.248,0.5199805290036481,0.028846153846153848
0.11072000000000004,0.47124532145875864,0.0
0.26239999999999997,0.7589610635246713,0.09134615384615385
0.18495999999999996,0.7504440472454263,0.09134615384615385
0.1552,0.7325569408222317,0.009615384615384616
0.184,0.7522851315915038,0.10576923076923078
0.3072,0.27718245254505036,0.009615384615384616
0.26696,0.29557679485854926,0.14423076923076925
0.4287999999999999,0.009823511481876768,0.3605769230769231
0.30176,0.7534057916282462,0.10096153846153846
0.024400000000000005,0.4726518641579356,0.028846153846153848
0.23199999999999998,0.45774136801600807,0.0
0.25712,0.29166213838058774,0.13942307692307693
0.176,0.7685925990810702,0.05288461538461539
0.176,0.7470068873327278,0.33653846153846156
0.9520000000000002,0.7611081338020058,0.028846153846153848
0.37600000000000006,0.5172962727247412,0.0
0.4856,0.6273646998835256,0.23076923076923078
0.032,0.7652751549155263,0.03365384615384616
0.39999999999999997,0.29754009747340904,0.028846153846153848
0.792,0.754447888822291,0.22596153846153846
0.09599999999999997,0.47590749591773895,0.028846153846153848
0.5405599999999999,0.47459472273183967,0.21153846153846156
0.192,0.7490031986267571,0.5432692307692308
0.3008,0.5840603377086151,0.02403846153846154
0.38079999999999997,0.7314991749712247,0.019230769230769232
0.26639999999999997,0.28941823049724213,0.09615384615384616
0.07119999999999999,0.5688399447606083,0.07692307692307693
0.288,0.7543469173529804,0.08173076923076923
0.05680000000000002,0.28064048922985685,0.02403846153846154
0.34152,0.4686306374846032,0.04326923076923077
0.21999999999999997,0.6270342195257517,0.04326923076923077
0.064,0.7430728486772178,0.028846153846153848
0.19280000000000003,0.7498002394896239,0.25961538461538464
0.7832000000000001,0.48072633407573284,0.06730769230769232
0.296,0.9229399281050845,0.08173076923076923
0.17831999999999998,0.008037145077389285,0.11057692307692309
0.07047999999999999,0.7412637831893336,0.04326923076923077
0.2272,0.6247940429829157,0.014423076923076924
0.06992000000000004,0.7651892002907086,0.13461538461538464
0.23199999999999998,0.2900014311286083,0.0
0.20800000000000002,0.7416617318554419,0.08653846153846154
0.304,0.7492915970566207,0.16346153846153846
0.10208,0.7489917633202594,0.5288461538461539
0.184,0.518798677598286,0.07692307692307693
0.27016,0.467069147525917,0.057692307692307696
0.416,0.752227955059017,0.028846153846153848
0.28008,0.45561554453814623,0.0
0.28656,0.7404874745371461,0.03365384615384616
0.15599999999999997,0.5370191460764924,0.014423076923076924
0.06880000000000003,0.41023822430731083,0.10096153846153846
0.2752,0.40471869574840436,0.04807692307692308
